end;AE33_BB;AE33_BC1;AE33_BC2;AE33_BC3;AE33_BC4;AE33_BC5;AE33_BC6;AE33_BC7;AE33_BC1_Abs_1_per_Mm;AE33_BC2_Abs_1_per_Mm;AE33_BC3_Abs_1_per_Mm;AE33_BC4_Abs_1_per_Mm;AE33_BC5_Abs_1_per_Mm;AE33_BC6_Abs_1_per_Mm;AE33_BC7_Abs_1_per_Mm;PMS1_Concentration_ug_per_m3;ComPAS_V4_BKG_Meas_Active;ComPAS_V4_Frequency_1_Hz;ComPAS_V4_Amplitude_1_uPa;ComPAS_V4_Phase_1_deg;ComPAS_V4_Integration_Time_1_us;ComPAS_V4_X1;ComPAS_V4_Y1;ComPAS_V4_Frequency_2_Hz;ComPAS_V4_Amplitude_2_uPa;ComPAS_V4_Phase_2_deg;ComPAS_V4_Integration_Time_2_us;ComPAS_V4_X2;ComPAS_V4_Y2;ComPAS_V4_Blue_A_60s_Mov_Avg_Mm_1;ComPAS_V4_Blue_P_Mov_Avg_deg;ComPAS_V4_Green_A_60s_Mov_Avg_Mm_1;ComPAS_V4_Green_P_Mov_Avg_deg;ComPAS_V4_Red_A_60s_Mov_Avg_Mm_1;ComPAS_V4_Red_P_Mov_Avg_deg;ComPAS_V4_T_Mean_C;ComPAS_V4_R_H_Mean_percent;ComPAS_V4_Pressure_Mean_bar;ComPAS_V4_PD1_Mean_V;ComPAS_V4_Laser_Red_On_per_Off;ComPAS_V4_Laser_Green_On_per_Off;ComPAS_V4_Laser_Blue_On_per_Off;ComPAS_V4_X1_VH;ComPAS_V4_Y1_VH;ComPAS_V4_Amplitude_1_VH_uPa;ComPAS_V4_Phase_1_VH_deg;ComPAS_V4_X2_VH;ComPAS_V4_Y2_VH;ComPAS_V4_Amplitude_2_VH_uPa;ComPAS_V4_Phase_2_VH_deg;ComPAS_V4_Blue_A_Mov_Avg_VH_uPa;ComPAS_V4_Blue_P_Mov_Avg_VH_deg;ComPAS_V4_Green_A_Mov_Avg_VH_uPa;ComPAS_V4_Green_P_Mov_Avg_VH_deg;ComPAS_V4_Red_A_Mov_Avg_VH_uPa;ComPAS_V4_Red_P_Mov_Avg_VH_deg;ComPAS_V4_R1_uPa;ComPAS_V4_Theta1_deg;ComPAS_V4_R2_uPa;ComPAS_V4_Theta2_deg;ComPAS_V4_R1_VH_uPa;ComPAS_V4_Theta1_VH_deg;ComPAS_V4_R2_VH_uPa;ComPAS_V4_Theta2_VH_deg;SMPS3080_Export_SMPS_Mass_conc_ug_per_m3;SMPS3080_Export_Mass_Equivalent_diameter_nm;SMPS3080_Export_Median_nm;SMPS3080_Export_Mean_nm;SMPS3080_Export_Geo_Mean_nm;SMPS3080_Export_Mode_nm;SMPS3080_Export_Geo_Std_Dev;SMPS3080_Export_Total_Conc_1_per_cm3;MSPTI_Metas_Export_MEDIAN_Babs_1_per_Mm;MSPTI_Metas_Export_MEAN_Babs_1_per_Mm;miniPTI_i;miniPTI_Phase_high_rad;miniPTI_Phase_low_rad;miniPTI_Probe_High_V;miniPTI_Probe_Low_V;miniPTI_Pump_High_V;miniPTI_Pump_Low_V;miniPTI_Boxcar_2_rad_per_V_Sa;miniPTI_Average_phase_rad;miniPTI_Quadrature_control_voltage_V;miniPTI_dphi_per_dt_rad_per_s;miniPTI_Lock_in_R;miniPTI_Lock_in_Phase_deg;miniPTI_I0_high_V;miniPTI_I0_Low_V;miniPTI_Lock_in_R_EW;miniPTI_Lock_in_Phase_EW_deg;miniPTI_X1;miniPTI_Y1;miniPTI_X2;miniPTI_Y2;miniPTI_X3;miniPTI_Y3;miniPTI_Norm_Paper_dPhi_2_PL_V;miniPTI_Paper_dPhi_2_V;miniPTI_Norm_Paper_dPhi_2_V;miniPTI_Norm_AC_phase_1_deg;miniPTI_Norm_AC_phase_2_deg;miniPTI_Norm_AC_phase_3_deg;miniPTI_Norm_DC1_V;miniPTI_Norm_DC2_V;miniPTI_Norm_DC3_V;miniPTI_Lock_in_Norm_R;miniPTI_Lock_in_Norm_Phase_deg;miniPTI_Normalised_phase_rad;miniPTI_Ernest_new_rad;miniPTI_Ableitung_Norm_Phase_rad_per_s;miniPTI_Ableitung_Norm_Phase_high_res_rad_per_s;miniPTI_AC_gain;miniPTI_Norm_dphi2_X;miniPTI_Norm_dphi2_Y;miniPTI_Norm_dphi2_R;miniPTI_Norm_dphi2_phase;miniPTI_Norm_dphi2_projected_R;miniPTI_PLL_LI_test_standard;miniPTI_PLL_LI_test_norm;miniPTI_Norm_D1X;miniPTI_Norm_D1Y;miniPTI_Norm_D2X;miniPTI_Norm_D2Y;miniPTI_Norm_D3X;miniPTI_Norm_D3Y;miniPTI_DC_D1_con_scaled_V;miniPTI_DC_D2_con_scaled;miniPTI_DC_D3_con_scaled;miniPTI_dphi2_R_Vect
2021-12-14 10:50:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;279.713073333;0.0;27898.221153633;407.805155845;13.733708928;999981.17;85077.08;20787.216666667;17104.421146807;3463.1248349;29.563075585;999971.246666667;-646869.83;-366889.88;881.7897238534185;15.690591602;769.3996931214828;15.106600738;0.0;0.0;20.421881111;3.497183333;0.0;0.403876501;0.0;0.51;0.49;85077.08;20787.216666667;407.805155845;13.733708928;-646869.83;-366889.88;3463.1248349;29.563075585;402.815117405;15.690591602;375.904061862;15.106600738;0.0;0.0;407.8251323842703;13.730292757600372;3462.9948546833157;-150.4390769795161;407.8251323842703;13.730292757600372;3462.9948546833157;-150.4390769795161;128.301824067;280.7336292;71.177933333;85.784066667;72.072933333;67.731633333;1.77741;157144.333333333;0;0;1355.0;-1.848272425;-1.848139535;5.08910299;5.08910299;0.019066777;5.7848e-05;-1.9988e-05;-1.848172757;0.5;1.3799e-05;1.9e-08;-69.463385382;-0.041662791;-0.041855282;6.206e-06;196.831561462;-2e-09;-1.068e-06;-4.71e-07;2.258e-06;4.73e-07;-1.19e-06;-4.404e-06;-2.181e-06;-4.548e-06;249.177209302;211.657906977;111.149335548;0.410942857;-0.717428571;0.306485249;2.016e-06;251.217863787;-0.958634551;1.374e-06;0.015881751;0.003179869;1000.0;2.66e-07;-1.166e-06;1.581e-06;-1.194226246;2.66e-07;-3.623e-06;-1.721e-06;2.34e-07;-8.08e-07;-4.9e-08;-2.11e-07;-1.84e-07;1.019e-06;0.082131286;0.510913621;0.865245847;2.911e-06
2021-12-14 10:55:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;319.49855;0.0;27905.723989974;538.004854619;14.266171182;999980.335504886;112060.749185668;28538.840390879;17109.022838792;3422.765834863;29.579876223;999966.472312704;-639229.684039088;-362795.729641694;1093.7055777622822;15.67722132;946.3607608962784;15.150964774;0.0;0.0;20.598823018;3.466801303;0.0;0.394038751;0.0;0.491856678;0.508143322;112060.749185668;28538.840390879;538.004854619;14.266171182;-639229.684039088;-362795.729641694;3422.765834863;29.579876223;499.621541049;15.67722132;462.361575119;15.150964774;0.0;0.0;538.4799874856017;14.287955398896942;3422.6431858325955;-150.4228600918609;538.4799874856017;14.287955398896942;3422.6431858325955;-150.4228600918609;166.019413583;283.3523092;70.83425;85.5121;71.648816667;67.342716667;1.785323333;201338.833333333;1096.192138787;1160.952672339;1655.0;-1.872192691;-1.872126246;5.093122924;5.093122924;0.018933223;5.582e-05;-1.9544e-05;-1.872126246;0.5;1.3844e-05;1.4e-08;-88.476079734;-0.039931894;-0.040124751;4.76e-06;178.183255814;-1.33e-07;-1.934e-06;2.45e-07;1.637e-06;-1.12e-07;2.97e-07;-4.069e-06;-2.038e-06;-4.498e-06;220.967840532;263.900930233;90.228538206;0.755813953;-0.463305648;-0.292511628;1.484e-06;261.920265781;-0.130178734;1.114e-06;0.01594195;0.002827244;1000.0;-9.3e-08;-1.064e-06;1.221e-06;-1.571408206;-9.3e-08;-3.115e-06;-1.581e-06;-8.7e-08;-2.07e-07;-1.6e-08;-7.8e-07;1.02e-07;9.88e-07;0.35130897;0.146430233;0.966840532;2.097e-06
2021-12-14 11:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;397.002596667;0.0;27912.954698305;654.966608384;14.542680559;999984.043046358;136207.71192053;35316.642384106;17113.452122364;3381.803300391;29.554608311;999969.142384106;-631723.811258278;-358185.158940397;1413.2107849343784;15.824243663;1213.7413802042586;15.334343027;0.0;0.0;20.758460265;3.536720751;0.0;0.396866329;0.0;0.496688742;0.503311258;136207.71192053;35316.642384106;654.966608384;14.542680559;-631723.811258278;-358185.158940397;3381.803300391;29.554608311;645.576437162;15.824243663;592.995186959;15.334343027;0.0;0.0;655.2403024424606;14.53584718822569;3381.6487537595285;-150.4469172229156;655.2403024424606;14.53584718822569;3381.6487537595285;-150.4469172229156;210.1758247;284.684752;70.5959;85.507933333;71.506833333;70.2128;1.790726667;252763.666666667;1403.350412476;1431.346996279;1955.5;-1.145016556;-1.145013245;5.113907285;5.113907285;0.018786755;5.6065e-05;2.1099e-05;-1.145006623;0.5;8.664e-06;1.1e-08;-71.757847682;-0.04175;-0.04194106;3.802e-06;186.385519868;-7.9e-08;-1.317e-06;3.6e-08;7e-08;4.3e-08;1.248e-06;-2.991e-06;-1.456e-06;-3.215e-06;115.827549669;255.90013245;132.213533113;0.605751656;0.08859704;-0.694334437;1.338e-06;215.245728477;0.641662252;9.02e-07;0.012672813;0.002586613;1000.0;-4.6e-08;-8.03e-07;1.023e-06;-1.225119205;-4.6e-08;-2.338e-06;-1.177e-06;1.1e-08;4.05e-07;-5.2e-08;-7.41e-07;4e-08;3.35e-07;0.711238411;0.013222182;0.761327815;1.724e-06
2021-12-14 11:05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;430.044362126;0.0;27919.875180761;705.7277745;14.667942693;999981.89869281;146619.120915033;38399.614379085;17117.696253908;3344.078179601;29.558382027;999970.078431372;-624653.879084967;-354237.382352941;1556.5102796978854;15.707823681;1329.5192850273104;15.435915612;0.0;0.0;20.912909586;3.527323529;0.0;0.397262592;0.0;0.496732026;0.503267974;146619.120915033;38399.614379085;705.7277745;14.667942693;-624653.879084967;-354237.382352941;3344.078179601;29.558382027;711.03785188;15.707823681;649.560565248;15.435915612;0.0;0.0;705.7756555115361;14.676162173320964;3343.942825570571;-150.44269382098773;705.7756555115361;14.676162173320964;3343.942825570571;-150.44269382098773;226.2781245;286.38871895;71.0079;86.0276;71.8755;67.32795;1.79453;267473.5;1680.609428697;1677.324059324;2256.0;-0.434285714;-0.434259136;5.129966777;5.129933555;0.018656146;5.5209e-05;2.3097e-05;-0.434269103;0.5;8.119e-06;1.3e-08;-87.520368771;-0.042341934;-0.042537033;4.034e-06;190.564451827;-4.4e-08;-5.58e-07;-9.2e-08;-1.125e-06;1.36e-07;1.683e-06;-2.921e-06;-1.747e-06;-3.208e-06;93.148169435;240.885504983;250.845215947;0.183028339;0.568548173;-0.751541528;1.182e-06;98.351292359;1.335049834;8.54e-07;0.00481696;0.001109201;1000.0;-7.6e-08;-7.89e-07;9.41e-07;-1.479361462;-7.6e-08;-2.624e-06;-1.153e-06;6.6e-08;7.56e-07;-5.2e-08;-4.83e-07;-1.3e-08;-2.73e-07;0.950770764;0.111077409;0.443843854;1.891e-06
2021-12-14 11:10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;442.41219;0.0;27926.476054103;724.085913453;14.894617537;999979.811258278;150257.225165563;39975.993377483;17121.739450209;3308.690334967;29.557373688;999967.821192053;-618053.82781457;-350492.394039735;1610.2307256179831;15.992793088;1372.1135785259705;15.557441192;0.0;0.0;21.045983444;3.478725166;0.0;0.398573393;0.0;0.503311258;0.496688742;150257.225165563;39975.993377483;724.085913453;14.894617537;-618053.82781457;-350492.394039735;3308.690334967;29.557373688;735.578178383;15.992793088;670.370773624;15.557441192;0.0;0.0;724.0293875273815;14.898446314652679;3308.6060333379683;-150.4428439130456;724.0293875273815;14.898446314652679;3308.6060333379683;-150.4428439130456;234.106145833;287.930464167;71.252366667;86.448733333;72.204366667;67.731633333;1.794273333;272100.0;1725.914521861;1725.513251931;2556.0;-0.148154983;-0.148172492;5.138803987;5.138803987;0.018555814;5.1824e-05;1.3388e-05;-0.148163256;0.5;5.101e-06;1.6e-08;-85.33641196;-0.042416279;-0.042598671;4.741e-06;186.573754153;8.1e-08;-2.74e-07;-2.01e-07;-1.724e-06;1.21e-07;1.998e-06;-3.851e-06;-2.212e-06;-4.095e-06;93.562392027;246.509734219;251.100664452;-0.020017485;0.686069767;-0.666066445;1.419e-06;93.11461794;1.597375415;1.072e-06;0.005267807;0.000958581;1000.0;-8.9e-08;-1.037e-06;1.172e-06;-1.505778073;-8.9e-08;-3.358e-06;-1.518e-06;9e-08;1e-06;-1.9e-08;-5.05e-07;-7.1e-08;-4.95e-07;0.984654485;0.208066445;0.319076412;2.354e-06
2021-12-14 11:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;452.157263333;0.0;27932.732768659;737.172885241;15.230726253;999979.901639344;152788.940983607;41621.308196721;17125.574969325;3275.039001954;29.552343151;999968.82295082;-611814.055737705;-346843.6;1644.2143869346023;16.265637064;1399.8948624750815;15.843985769;0.0;0.0;21.166118033;3.437874317;0.0;0.398257284;0.0;0.501639344;0.498360656;152788.940983607;41621.308196721;737.172885241;15.230726253;-611814.055737705;-346843.6;3275.039001954;29.552343151;751.102437912;16.265637064;683.943819693;15.843985769;0.0;0.0;737.4051030253266;15.23822286456405;3274.9495904852492;-150.45065898636165;737.4051030253266;15.23822286456405;3274.9495904852492;-150.45065898636165;239.212966717;289.369725667;71.349316667;86.699183333;72.3522;68.135316667;1.796193333;273880.333333333;1809.855184014;1814.369689697;2856.0;0.146054219;0.14607103;5.146644518;5.146611296;0.018457807;5.2218e-05;-1.114e-05;0.146046678;0.5;5.482e-06;1.2e-08;-94.758471761;-0.042694352;-0.042884718;3.472e-06;188.757541528;-4.5e-08;7.7e-08;-2.6e-07;-1.455e-06;3.05e-07;1.377e-06;-2.857e-06;-1.697e-06;-3.124e-06;83.932059801;240.936511628;246.924624585;-0.227005648;0.761810631;-0.534774086;1.096e-06;83.686883721;1.865548173;8.13e-07;0.007904274;0.001564305;1000.0;-1.48e-07;-7.7e-07;8.67e-07;-1.657757475;-1.48e-07;-2.507e-06;-1.127e-06;1.46e-07;7.34e-07;-6.2e-08;-2.38e-07;-8.4e-08;-4.96e-07;0.987767442;0.326657807;0.202939203;1.746e-06
2021-12-14 11:20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;455.717253333;1.0;27946.672955164;434.380591166;11.761068731;1000285.359060403;78749.030201342;18314.523489933;17089.183499681;2087.941263681;-0.23079265;999466.305369128;-326682.315436242;-150061.875838926;1649.8829617604758;16.894700986;1403.275043267808;16.50657549;0.0;0.0;21.291621924;3.387951902;0.0;0.486520698;0.0;0.72147651;0.234899329;78757.130872483;18314.362416107;434.405472771;12.168170988;-326704.993288591;-150056.466442953;2087.917830088;-0.235666805;753.691930137;16.894700986;685.59526783;16.50657549;0.0;0.0;376.4902905566374;13.092442176975736;1674.0500727420163;-155.32826413160313;376.52686191201127;13.091030749327514;1674.135521542985;-155.33055612907754;242.011546133;291.457347567;71.332666667;86.799366667;72.442033333;69.528133333;1.795036667;274771.0;1783.720571117;1780.837519038;3156.0;0.57879402;0.578800664;5.146943522;5.146943522;0.018367774;5.3614e-05;-1.9981e-05;0.578787375;0.5;7.925e-06;1.3e-08;-96.957142857;-0.04280598;-0.042994684;4.277e-06;165.232647841;2.32e-07;9.04e-07;-3.67e-07;-1.853e-06;1.36e-07;9.49e-07;-3.235e-06;-1.916e-06;-3.651e-06;78.284983389;152.87076412;254.858209302;-0.502534884;0.766249169;-0.263735017;1.404e-06;82.745116279;2.272093023;8.93e-07;0.008833339;0.001893774;1000.0;-1.68e-07;-8.75e-07;1.02e-06;-1.688477542;-1.68e-07;-2.802e-06;-1.278e-06;1.19e-07;6.76e-07;4.3e-08;1.15e-07;-1.61e-07;-7.91e-07;0.921883721;0.52630897;0.071082508;1.986e-06
2021-12-14 11:25:00;30.64516129;29291.693548387;38662.870967742;44915.193548387;48919.919354839;41574.935483871;21121.967741935;17283.274193548;278.5238651762236;289.40734073357265;303.8363126236552;291.6388170071702;221.52511456989262;84.49021785304464;63.97435948805113;459.667215947;1.0;27955.752759334;34.880471854;-53.513414914;1000020.591973244;5461.16722408;-3053.769230769;17140.03479701;2992.611359014;32.501490521;999898.89632107;-558151.852842809;-295987.277591973;553.0218737402761;58.028848073;398.8592669081897;78.209237318;0.0;0.0;21.415483835;3.858042363;0.0;0.381171608;0.0;0.501672241;0.421404682;737.0;257.0;11.049317157;140.54069748;5419.0;-207674.0;960.40338283;90.042226269;753.37968978;17.024205363;685.480407809;16.614486015;0.0;0.0;29.13635417152579;-29.21299757582252;2941.940106235071;-152.06304476416642;3.634598957566774;19.22422486772551;967.386593439165;-88.50527562656212;244.26272135;292.7678752;71.2806;86.59285;72.20425;72.4448;1.79809;277865.5;1780.797564409;1770.703089338;3435.0;1.133320463;1.133332046;5.132277992;5.132277992;0.018295367;5.2889e-05;-2.402e-05;1.133335907;0.5;8.337e-06;1.3e-08;-90.284555985;-0.037013514;-0.037203861;4.078e-06;177.997065637;3.85e-07;1.255e-06;-3.98e-07;-1.294e-06;1.2e-08;3.9e-08;-2.789e-06;-1.412e-06;-3.047e-06;95.067795367;94.094181467;242.123166023;-0.747509653;0.583760618;0.163752432;1.39e-06;89.78323166;2.54692278;9.12e-07;0.00587312;0.001048166;1000.0;-2.19e-07;-7.67e-07;1.133e-06;-1.54272973;-2.19e-07;-2.194e-06;-1.095e-06;8.2e-08;2.51e-07;1.29e-07;4.75e-07;-2.11e-07;-7.26e-07;0.728220077;0.785027027;-0.001688775;1.951e-06
2021-12-14 11:30:00;100.0;115298.451612903;150830.451612903;175291.564516129;191445.129032258;164366.258064516;86828.177419355;71256.822580645;1096.3302732568673;1129.0273797658285;1185.7890034301072;1141.3107725663076;875.7982117204294;347.3223572526888;263.758448353046;459.1554;1.0;27946.440648219;662.826503321;-3.091517071;999978.331125828;142552.569536424;7275.258278146;17135.582867818;3180.473317924;27.568726777;999970.21192053;-605404.784768212;-316069.301324503;1126.597936117318;33.456639062;972.5385067331158;22.900011552;0.0;0.0;21.516578366;3.374828918;0.0;0.39627245;0.0;0.503311258;0.496688742;113123.437086093;5908.155629139;529.478494396;43.956366906;-423199.304635762;-283507.178807947;2517.454763966;46.174913591;715.891312887;7.845726022;643.625625507;8.306074911;0.0;0.0;664.676062077377;2.9215906347538283;3180.2134911042526;-152.43187092923012;527.4900056055295;2.989699619438198;2372.0128330831535;-146.181312006913;244.456511967;290.7505875;71.3678;86.7106;72.318466667;68.539;1.798376667;278470.0;1778.933056257;1786.070209716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-12-14 11:35:00;100.0;129507.758064516;169228.806451613;196094.774193548;215437.016129032;186541.596774194;101239.032258065;83373.467741935;1231.4413055991622;1266.7465613596182;1326.5157824946207;1284.3397403763424;993.9558081451636;404.9673778136219;308.6084347998787;460.976706667;0.0;27951.189636245;760.49554817;3.312490929;999980.168874172;163035.21192053;9461.470198675;17138.493845328;3156.790919937;27.524573994;999968.430463576;-601193.11589404;-313248.430463576;1735.5394274605735;4.189892329;1406.6491072087167;4.626072303;0.0;0.0;21.611642384;3.266013245;0.0;0.395984945;0.0;0.503311258;0.496688742;163035.21192053;9461.470198675;760.49554817;3.312490929;-601193.11589404;-313248.430463576;3156.790919937;27.524573994;792.821122;4.189892329;687.243727469;4.626072303;0.0;0.0;760.4692191397338;3.321337491151291;3156.749917327046;-152.47847616155516;760.4692191397338;3.321337491151291;3156.749917327046;-152.47847616155516;247.641773983;292.426130467;71.404866667;86.880333333;72.40435;65.78505;1.799633333;278625.666666667;1872.459694273;1873.4837244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-12-14 11:40:00;99.941935484;136100.790322581;178502.838709677;206513.435483871;228112.129032258;197894.322580645;107104.096774194;88287.5;1294.1320074773032;1336.1664711206656;1396.994553236559;1359.9031301218633;1054.4469154838698;428.428287551973;326.79781620370363;452.86142;0.0;27955.799595495;686.844156315;3.924542333;999978.697749196;146929.52733119;10165.823151125;17141.319517396;3136.715508781;27.577106269;999970.961414791;-597004.652733119;-311898.762057878;1652.8821976011561;5.088662443;1341.2446732800813;5.391715502;0.0;0.0;21.695145766;3.106986066;0.0;0.395078782;0.0;0.504823151;0.495176849;146929.52733119;10165.823151125;686.844156315;3.924542333;-597004.652733119;-311898.762057878;3136.715508781;27.577106269;755.06202723;5.088662443;655.289214623;5.391715502;0.0;0.0;685.8296046346778;3.957897471370415;3136.5507517297306;-152.41565917648973;685.8296046346778;3.957897471370415;3136.5507517297306;-152.41565917648973;219.184713367;288.936437367;71.647266667;86.985233333;72.617;70.2128;1.795556667;250233.666666667;1836.682138047;1825.27507254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-12-14 11:45:00;100.0;138960.451612903;182763.85483871;211335.435483871;234129.225806452;202674.790322581;107792.612903226;88695.580645161;1321.3234675531637;1368.0619128160115;1429.613775903226;1395.774386824375;1079.918841102152;431.18242856989315;328.3083342688161;343.12643;0.0;27959.683491775;442.857781087;3.694234445;999978.803858521;94778.344051447;6149.006430868;17143.697637167;3127.02942845;27.547432871;999970.977491962;-595399.21221865;-310534.093247588;1099.1452853956757;5.359519817;873.7600406343621;6.177128597;0.0;0.0;21.787478028;2.619767417;0.0;0.399468973;0.0;0.511254019;0.488745981;94778.344051447;6149.006430868;442.857781087;3.694234445;-595399.21221865;-310534.093247588;3127.02942845;27.547432871;502.106483218;5.359519817;426.891187121;6.177128597;0.0;0.0;442.27392166478523;3.7120194115599197;3126.982792179845;-152.45543190086113;442.27392166478523;3.7120194115599197;3126.982792179845;-152.45543190086113;144.22378145;285.7947019;71.919;87.2113;72.91225;69.79435;1.792115;165486.5;1498.120339088;1487.656200768;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-12-14 11:50:00;100.0;139347.532258065;183451.709677419;212078.5;235173.467741936;202916.532258064;106051.903225806;87080.596774194;1325.004074044807;1373.2107865209052;1434.6403596666664;1401.9996931362039;1081.2069227150507;424.21939644802677;322.330441563323;255.4234;0.0;27963.431741799;336.461161043;3.916315717;999976.644736842;72030.894736842;4915.572368421;17145.995607891;3114.862649641;27.603152388;999970.569078947;-592772.664473684;-309898.815789474;791.7120549075978;5.834280513;615.7921811747882;7.550790879;0.0;0.0;21.848966009;2.340961623;0.0;0.397083838;0.0;0.506578947;0.493421053;72030.894736842;4915.572368421;336.461161043;3.916315717;-592772.664473684;-309898.815789474;3114.862649641;27.603152388;361.666251853;5.834280513;300.856348444;7.550790879;0.0;0.0;336.2001177159642;3.9039576462991783;3114.7717944527235;-152.39963898917662;336.2001177159642;3.9039576462991783;3114.7717944527235;-152.39963898917662;105.943128467;288.489228833;71.435733333;86.680433333;72.349633333;71.0497;1.7964;121637.333333333;779.578568205;775.841645062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-12-14 11:55:00;69.35483871;116869.580645161;153823.790322581;177735.709677419;197324.629032258;170533.080645161;89141.661290323;73148.209677419;1111.269557324967;1151.4337395161313;1202.3228307311804;1176.3617384551967;908.6570980376329;356.5765497903242;270.75945271744195;222.129946667;0.0;27967.128710437;298.169781566;4.013346558;999979.066225166;63847.079470199;4478.642384106;17148.261853993;3102.093722026;27.560481341;999969.380794702;-590566.185430464;-308224.943708609;684.5765009889668;6.314312595;528.7486149097759;8.321556078;0.0;0.0;21.911716336;2.19713245;0.0;0.392321496;0.0;0.496688742;0.503311258;63847.079470199;4478.642384106;298.169781566;4.013346558;-590566.185430464;-308224.943708609;3102.093722026;27.560481341;312.725081909;6.314312595;258.329648199;8.321556078;0.0;0.0;298.04169675995064;4.01251970698465;3102.055836236037;-152.43929950044213;298.04169675995064;4.01251970698465;3102.055836236037;-152.43929950044213;91.259233517;294.04036705;69.689766667;85.1912;70.913733333;67.342716667;1.800288333;106029.666666667;703.377136126;699.224024254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-12-14 12:00:00;50.0;114350.822580645;148679.290322581;173419.919354839;189142.516129032;162020.048387097;84026.096774194;68790.064516129;1087.3196197628417;1112.925061108724;1173.1279477957007;1127.583617820787;863.2968244892483;336.1137233297508;254.6276976965351;204.218664452;0.0;27970.68211784;279.25129048;4.255661858;999979.473856209;59794.428104575;4449.816993464;17150.439805369;3089.01996082;27.576175325;999969.774509804;-588009.303921569;-307072.879084967;633.622288615587;6.657344069;484.60944663038424;9.038089748;0.0;0.0;21.975316993;2.107385621;0.0;0.395042269;0.0;0.503267974;0.496732026;59794.428104575;4449.816993464;279.25129048;4.255661858;-588009.303921569;-307072.879084967;3089.01996082;27.576175325;289.448413465;6.657344069;236.764663456;9.038089748;0.0;0.0;279.2094556886828;4.256025856413666;3089.018454622383;-152.42533239965744;279.2094556886828;4.256025856413666;3089.018454622383;-152.42533239965744;84.723180217;294.5034078;69.210333333;84.2097;70.1107;66.2015;1.799953333;101811.333333333;702.501980969;698.998318872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-12-14 12:05:00;99.15;229123.032258064;297974.838709677;345632.177419355;379529.274193548;328809.290322581;178430.758064516;146911.596774194;2178.6460533596123;2230.463064898443;2338.08646951613;2262.584853064514;1752.0055019354857;713.7428578978487;543.7959960448045;202.80647;0.0;27973.938053441;284.674752199;4.901975625;999981.726973684;60919.608552632;5215.226973684;17152.433535717;3074.302811734;27.556805249;999970.888157895;-585282.921052632;-305403.144736842;634.0143241567761;7.200377245;486.4869106764828;9.5783152;0.0;0.0;22.029259868;2.063632675;0.0;0.391949479;0.0;0.496710526;0.503289474;60919.608552632;5215.226973684;284.674752199;4.901975625;-585282.921052632;-305403.144736842;3074.302811734;27.556805249;289.627501334;7.200377245;237.681932292;9.5783152;0.0;0.0;284.7166476603861;4.893066814345229;3074.1658177405734;-152.44425351623994;284.7166476603861;4.893066814345229;3074.1658177405734;-152.44425351623994;84.2513984;293.7664904;69.11475;84.1;69.97445;65.03275;1.80211;101106.0;708.90643937;710.81855356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
